#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: TimeSeries
# ---------------------------------------------------------------------------
#  Name: no name available
#  Description: no description available
# ---------------------------------------------------------------------------
0.0000000 103544.0000000
0.0000000 103544.0000000
0.0400000 104736.0000000
0.0799900 105540.0000000
